FILENAME:   /home/mcs001/s132664/testsets/IP/miplib2017/toll-like.mps.gz
SETTINGS:   settings_final_nopeek_norelabel_extend_norestarts
TIMELIMIT:  7200
OUTPUTNAME: final_miplib_symretope_if_extended_generating_set_cpx_v802__settings_final_nopeek_norelabel_extend_norestarts__4__
BINNAME:    bin/sbcs.linux.x86_64.gnu.opt.cpx
BASENAME:   toll-like.mps.gz
SEED:       4
@01 /home/mcs001/s132664/testsets/IP/miplib2017/toll-like.mps.gz ===========
@02 toll-like.mps.gz
@03 1686668425
SCIP version 8.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 20.1.0.0] [GitHash: 5f0473c]
Copyright (C) 2002-2022 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

Symretope propagation methods - (c) Jasper van Doornmalen, Christopher Hojny.
[GitHash: 2fd0484]

reading parameter file <../settings/settings_final_nopeek_norelabel_extend_norestarts.set> ...

Changed settings:
limits/time = 7200
limits/restarts = 0
misc/usesymmetry = 1
randomization/randomseedshift = 4
constraints/orbisack/sepafreq = -1
constraints/symresack/sepafreq = -1
propagating/symmetry/addsymresacks = TRUE
propagating/symmetry/detectsubgroups = FALSE
propagating/symmetry/relabelsymretopes = 0
propagating/symmetry/extendgenerators = TRUE
propagating/symmetry/ofsymcomptiming = 0
constraints/symretope/sepafreq = -1
constraints/symretope/peek = FALSE


solving problem ...

original problem has 2883 variables (2883 bin, 0 int, 0 impl, 0 cont) and 4408 constraints
feasible solution found by trivial heuristic after 0.0 seconds, objective value 2.204000e+03
presolving:
(round 1, exhaustive) 0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 4356 upgd conss, 0 impls, 0 clqs
(round 2, exhaustive) 0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 4408 upgd conss, 0 impls, 0 clqs
   (0.1s) probing: 51/2883 (1.8%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.1s) probing aborted: 50/50 successive totally useless probings
   (0.1s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.2s) symmetry computation finished: 455 generators found (max: 1500, log10 of symmetry group size: 140.1)
(round 3, exhaustive) 0 del vars, 0 del conss, 785 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 4408 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 4 medium, 4 exhaustive):
 0 deleted vars, 0 deleted constraints, 785 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 2883 variables (2883 bin, 0 int, 0 impl, 0 cont) and 5193 constraints
    221 constraints of type <orbisack>
    249 constraints of type <orbitope>
    315 constraints of type <symretope>
   4408 constraints of type <logicor>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.26
transformed 2/2 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
i 0.3s|     1 |     0 |     0 |     - |  oneopt|   0 |2883 |5196 |5033 |   0 |  0 |   3 |   0 | 0.000000e+00 | 1.155000e+03 |    Inf | unknown
  0.3s|     1 |     0 |   664 |     - |    61M |   0 |2883 |5196 |5033 |   0 |  0 |   3 |   0 | 0.000000e+00 | 1.155000e+03 |    Inf | unknown
  0.4s|     1 |     0 |  1231 |     - |    64M |   0 |2883 |5196 |5136 | 103 |  1 |   3 |   0 | 4.816667e+01 | 1.155000e+03 |2297.92%| unknown
  0.5s|     1 |     0 |  1597 |     - |    64M |   0 |2883 |5196 |5208 | 175 |  2 |   3 |   0 | 8.500000e+01 | 1.155000e+03 |1258.82%| unknown
  0.5s|     1 |     0 |  1817 |     - |    65M |   0 |2883 |5196 |5258 | 225 |  3 |   3 |   0 | 9.941667e+01 | 1.155000e+03 |1061.78%| unknown
  0.6s|     1 |     0 |  2041 |     - |    67M |   0 |2883 |5196 |5300 | 267 |  4 |   3 |   0 | 1.138333e+02 | 1.155000e+03 | 914.64%| unknown
  0.7s|     1 |     0 |  2240 |     - |    69M |   0 |2883 |5196 |5338 | 305 |  5 |   3 |   0 | 1.267803e+02 | 1.155000e+03 | 811.02%| unknown
  0.8s|     1 |     0 |  2439 |     - |    70M |   0 |2883 |5196 |5367 | 334 |  6 |   3 |   0 | 1.357778e+02 | 1.155000e+03 | 750.65%| unknown
  0.9s|     1 |     0 |  3074 |     - |    70M |   0 |2883 |5198 |5471 | 438 |  7 |   5 |   0 | 1.649583e+02 | 1.155000e+03 | 600.18%| unknown
  1.0s|     1 |     0 |  3546 |     - |    72M |   0 |2883 |5198 |5560 | 527 |  8 |   5 |   0 | 1.814250e+02 | 1.155000e+03 | 536.63%| unknown
  1.1s|     1 |     0 |  3978 |     - |    72M |   0 |2883 |5198 |5609 | 590 |  9 |   5 |   0 | 2.018459e+02 | 1.155000e+03 | 472.22%| unknown
  1.1s|     1 |     0 |  4349 |     - |    73M |   0 |2883 |5199 |5661 | 642 | 10 |   7 |   0 | 2.126989e+02 | 1.155000e+03 | 443.02%| unknown
  1.2s|     1 |     0 |  4643 |     - |    74M |   0 |2883 |5199 |5151 | 686 | 11 |   7 |   0 | 2.190126e+02 | 1.155000e+03 | 427.37%| unknown
  1.3s|     1 |     0 |  4838 |     - |    74M |   0 |2883 |5199 |5181 | 716 | 12 |   8 |   0 | 2.231210e+02 | 1.155000e+03 | 417.66%| unknown
  1.3s|     1 |     0 |  4925 |     - |    75M |   0 |2883 |5199 |5191 | 726 | 13 |   8 |   0 | 2.247627e+02 | 1.155000e+03 | 413.88%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.4s|     1 |     0 |  5361 |     - |    75M |   0 |2883 |5200 |5262 | 797 | 14 |   9 |   0 | 2.327274e+02 | 1.155000e+03 | 396.29%| unknown
