FILENAME:   ../instances_new/flowersnark/flowersnark37_3.cip
SETTINGS:   settings_isopr_ostrowskidynamicbranching_avoidsubtreenodes
TIMELIMIT:  7200
OUTPUTNAME: final_flowersnark__settings_isopr_ostrowskidynamicbranching_avoidsubtreenodes__0__
BINNAME:    bin/symmetries.linux.x86_64.gnu.opt.cpx
BASENAME:   flowersnark37_3.cip
SEED:       0
@01 ../instances_new/flowersnark/flowersnark37_3.cip ===========
@02 flowersnark37_3.cip
@03 1686559551
SCIP version 8.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 20.1.0.0] [GitHash: 5f0473c]
Copyright (C) 2002-2022 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

Symmetry handling routines - (c) Marc Pfetsch, Thomas Rehn, Christopher Hojny.
[GitHash: a1587cb]


Turned off presolver <gateextraction>.
reading parameter file <../settings/settings_isopr_ostrowskidynamicbranching_avoidsubtreenodes.set> ...

Changed settings:
limits/time = 7200
limits/restarts = 0
constraints/orbitope/sepafreq = -1
constraints/orbitope/propfreq = 1
presolving/gateextraction/maxrounds = 0
propagating/isoprune/avoidsubtreenodes = TRUE
useisoprune = TRUE


solving problem ...

original problem has 666 variables (666 bin, 0 int, 0 impl, 0 cont) and 666 constraints
presolving:
(round 1, exhaustive) 0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 666 upgd conss, 0 impls, 666 clqs
   (0.0s) probing: 51/666 (7.7%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
Required symmetry:			(1 bin, 0 int, 0 cont); (fixed: 0 bin, 1 int, 0 cont)
Time for symmetry detection:		0.00 	(matrix graph, 1332 nodes, 1998 edges)
Number of generators:			5 	(max: 1500)
Order of symmetry group:		888
Log10 of symmetry group order:		2.9
Number of vars moved by some symmetry:	666
Total time for symmetry detection:	0.00

Turned off presolver <domcol>.
Turned off presolver <components>.

presolving (2 rounds: 2 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 666 cliques
presolved problem has 666 variables (666 bin, 0 int, 0 impl, 0 cont) and 667 constraints
    666 constraints of type <setppc>
      1 constraints of type <symmetries>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.01

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
  0.0s|     1 |     0 |   114 |     - |  8381k |   0 |  46 | 666 | 687 | 666 | 666 |   0 |  19 |   0 | 0.000000e+00 |      --      |    Inf 
  0.2s|     1 |     2 |   454 |     - |  9203k |   0 |  46 | 666 | 888 | 666 | 666 |   0 |  20 |  11 | 0.000000e+00 |      --      |    Inf 
  0.9s|   100 |    91 | 10149 |  99.1 |    13M |  19 |  70 | 666 |1361 | 666 | 666 |   0 | 514 |  11 | 0.000000e+00 |      --      |    Inf 
  1.3s|   200 |   145 | 14360 |  70.5 |    14M |  38 |   - | 666 |1657 | 666 | 666 |   0 | 812 |  11 | 0.000000e+00 |      --      |    Inf 
  1.5s|   300 |   175 | 17510 |  57.4 |    14M |  38 |  28 | 666 |2071 | 666 | 666 |   0 |1226 |  11 | 0.000000e+00 |      --      |    Inf 
  1.6s|   400 |   190 | 20073 |  49.5 |    15M |  38 |   - | 666 |2501 |   0 |   0 |   0 |1659 |  11 | 0.000000e+00 |      --      |    Inf 
  1.8s|   500 |   206 | 22745 |  44.9 |    15M |  39 |   - | 666 |2846 | 666 | 666 |   0 |2014 |  11 | 0.000000e+00 |      --      |    Inf 
  2.4s|   600 |   228 | 25773 |  42.5 |    15M |  39 |  28 | 666 |3079 | 666 | 666 |   0 |2265 |  11 | 0.000000e+00 |      --      |    Inf 
  2.6s|   700 |   262 | 28027 |  39.6 |    15M |  39 |  46 | 666 |3422 | 666 | 666 |   0 |2618 |  11 | 0.000000e+00 |      --      |    Inf 
  2.8s|   800 |   275 | 30947 |  38.3 |    16M |  39 |   - | 666 |3687 |   0 |   0 |   0 |2902 |  11 | 0.000000e+00 |      --      |    Inf 
  3.2s|   900 |   296 | 32807 |  36.1 |    17M |  39 |   - | 666 |3949 | 666 | 666 |   0 |3182 |  11 | 0.000000e+00 |      --      |    Inf 
  3.3s|  1000 |   308 | 34849 |  34.5 |    17M |  39 |  34 | 666 |4184 | 666 | 666 |   0 |3484 |  11 | 0.000000e+00 |      --      |    Inf 
  3.5s|  1100 |   309 | 37113 |  33.5 |    17M |  39 |  42 | 666 |4416 | 666 | 666 |   0 |3838 |  11 | 0.000000e+00 |      --      |    Inf 
  3.9s|  1200 |   316 | 39308 |  32.5 |    18M |  39 |  80 | 666 |4475 | 666 | 666 |   0 |4145 |  11 | 0.000000e+00 |      --      |    Inf 
  5.1s|  1300 |   362 | 43333 |  33.1 |    18M |  39 |   - | 666 |4331 | 666 | 666 |   0 |4383 |  11 | 0.000000e+00 |      --      |    Inf 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
  5.9s|  1400 |   412 | 47156 |  33.5 |    18M |  39 |  55 | 666 |4605 | 666 | 666 |   0 |4744 |  11 | 0.000000e+00 |      --      |    Inf 
  6.1s|  1500 |   450 | 49839 |  33.0 |    19M |  39 |  63 | 666 |4764 | 666 | 666 |   0 |5144 |  11 | 0.000000e+00 |      --      |    Inf 
  6.8s|  1600 |   513 | 54486 |  33.9 |    19M |  39 |  40 | 666 |4887 | 666 | 666 |   0 |5498 |  11 | 0.000000e+00 |      --      |    Inf 
  7.0s|  1700 |   552 | 57684 |  33.8 |    19M |  39 |   - | 666 |5269 |   0 |   0 |   0 |5960 |  11 | 0.000000e+00 |      --      |    Inf 
  7.2s|  1800 |   586 | 60773 |  33.6 |    19M |  39 |   - | 666 |5570 | 666 | 666 |   0 |6398 |  11 | 0.000000e+00 |      --      |    Inf 
  7.6s|  1900 |   597 | 62529 |  32.7 |    19M |  39 | 108 | 666 |5513 | 666 | 666 |   0 |6737 |  11 | 0.000000e+00 |      --      |    Inf 
  7.9s|  2000 |   639 | 66198 |  32.9 |    19M |  39 |   - | 666 |5419 |   0 |   0 |   0 |7087 |  11 | 0.000000e+00 |      --      |    Inf 
  8.1s|  2100 |   673 | 69675 |  33.0 |    19M |  39 |  28 | 666 |4779 | 666 | 666 |   0 |7480 |  11 | 0.000000e+00 |      --      |    Inf 
  8.3s|  2200 |   691 | 71927 |  32.6 |    19M |  39 | 160 | 666 |4779 | 666 | 666 |   0 |7771 |  11 | 0.000000e+00 |      --      |    Inf 
  8.4s|  2300 |   689 | 73496 |  31.8 |    19M |  39 |  54 | 666 |4655 | 666 | 666 |   0 |8092 |  11 | 0.000000e+00 |      --      |    Inf 
  9.0s|  2400 |   738 | 76886 |  31.9 |    19M |  39 |  84 | 666 |4147 | 666 | 666 |   0 |8391 |  11 | 0.000000e+00 |      --      |    Inf 
  9.7s|  2500 |   780 | 80861 |  32.2 |    20M |  39 | 157 | 666 |4147 | 666 | 666 |   0 |8765 |  11 | 0.000000e+00 |      --      |    Inf 
 10.1s|  2600 |   839 | 84594 |  32.4 |    20M |  39 |  62 | 666 |4191 | 666 | 666 |   0 |9128 |  11 | 0.000000e+00 |      --      |    Inf 
 10.3s|  2700 |   850 | 87430 |  32.3 |    20M |  39 |  60 | 666 |4381 | 666 | 666 |   0 |9466 |  11 | 0.000000e+00 |      --      |    Inf 
 10.5s|  2800 |   880 | 90108 |  32.1 |    20M |  39 |  93 | 666 |4474 | 666 | 666 |   0 |9848 |  11 | 0.000000e+00 |      --      |    Inf 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 10.6s|  2900 |   922 | 92645 |  31.8 |    21M |  39 |  28 | 666 |4659 | 666 | 666 |   0 |  10k|  11 | 0.000000e+00 |      --      |    Inf 
 10.8s|  3000 |   945 | 94809 |  31.5 |    21M |  39 |  34 | 666 |4635 | 666 | 666 |   0 |  10k|  11 | 0.000000e+00 |      --      |    Inf 
 11.0s|  3100 |   946 | 96588 |  31.1 |    21M |  39 |  70 | 666 |4768 | 666 | 666 |   0 |  10k|  11 | 0.000000e+00 |      --      |    Inf 
 11.2s|  3200 |   958 | 99556 |  31.0 |    21M |  39 |   - | 666 |4866 | 666 | 666 |   0 |  11k|  11 | 0.000000e+00 |      --      |    Inf 
 11.5s|  3300 |   971 |102462 |  31.0 |    21M |  39 | 172 | 666 |4511 | 666 | 666 |   0 |  11k|  11 | 0.000000e+00 |      --      |    Inf 
 11.7s|  3400 |  1032 |104738 |  30.7 |    21M |  39 |  54 | 666 |4899 | 666 | 666 |   0 |  12k|  11 | 0.000000e+00 |      --      |    Inf 
 11.9s|  3500 |  1060 |106950 |  30.5 |    22M |  39 |   - | 666 |5138 | 666 | 666 |   0 |  12k|  11 | 0.000000e+00 |      --      |    Inf 
 12.3s|  3600 |  1079 |110126 |  30.5 |    22M |  39 |  71 | 666 |5084 | 666 | 666 |   0 |  12k|  11 | 0.000000e+00 |      --      |    Inf 
 13.3s|  3700 |  1129 |114923 |  31.0 |    22M |  39 |  42 | 666 |5025 | 666 | 666 |   0 |  13k|  11 | 0.000000e+00 |      --      |    Inf 
 13.5s|  3800 |  1164 |117346 |  30.8 |    22M |  39 |   - | 666 |5150 |   0 |   0 |   0 |  13k|  11 | 0.000000e+00 |      --      |    Inf 
 13.7s|  3900 |  1199 |120183 |  30.7 |    22M |  39 | 182 | 666 |5310 | 666 | 666 |   0 |  13k|  11 | 0.000000e+00 |      --      |    Inf 
 13.9s|  4000 |  1235 |122921 |  30.7 |    22M |  39 |  40 | 666 |5505 | 666 | 666 |   0 |  14k|  11 | 0.000000e+00 |      --      |    Inf 
 14.1s|  4100 |  1259 |125404 |  30.5 |    23M |  39 |  60 | 666 |5615 | 666 | 666 |   0 |  14k|  11 | 0.000000e+00 |      --      |    Inf 
 14.2s|  4200 |  1295 |127902 |  30.4 |    23M |  39 |  40 | 666 |5628 | 666 | 666 |   0 |  14k|  11 | 0.000000e+00 |      --      |    Inf 
 14.4s|  4300 |  1319 |130695 |  30.3 |    23M |  39 |  28 | 666 |5662 | 666 | 666 |   0 |  15k|  11 | 0.000000e+00 |      --      |    Inf 
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 14.6s|  4400 |  1322 |132703 |  30.1 |    23M |  39 |  28 | 666 |5810 | 666 | 666 |   0 |  15k|  11 | 0.000000e+00 |      --      |    Inf 
 16.0s|  4500 |  1359 |136281 |  30.2 |    23M |  39 | 124 | 666 |5566 | 666 | 666 |   0 |  15k|  11 | 0.000000e+00 |      --      |    Inf 
