FILENAME:   /home/mcs001/s132664/testsets/IP/miplib2017/pw-myciel4.mps.gz
SETTINGS:   settings_isopr_minimalindexbranching_avoidsubtreenodes
TIMELIMIT:  7200
OUTPUTNAME: final_miplib_symretope_if_extended_generating_set_cpx_v802__settings_isopr_minimalindexbranching_avoidsubtreenodes__1__
BINNAME:    bin/symmetries.linux.x86_64.gnu.opt.cpx
BASENAME:   pw-myciel4.mps.gz
SEED:       1
@01 /home/mcs001/s132664/testsets/IP/miplib2017/pw-myciel4.mps.gz ===========
@02 pw-myciel4.mps.gz
@03 1686566753
SCIP version 8.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 20.1.0.0] [GitHash: 5f0473c]
Copyright (C) 2002-2022 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

Symmetry handling routines - (c) Marc Pfetsch, Thomas Rehn, Christopher Hojny.
[GitHash: a1587cb]


Turned off presolver <gateextraction>.
reading parameter file <../settings/settings_isopr_minimalindexbranching_avoidsubtreenodes.set> ...

Changed settings:
limits/time = 7200
limits/restarts = 0
randomization/randomseedshift = 1
constraints/orbitope/sepafreq = -1
constraints/orbitope/propfreq = 1
presolving/gateextraction/maxrounds = 0
propagating/isoprune/avoidsubtreenodes = TRUE
useisoprune = TRUE
usebranchfirst = TRUE


solving problem ...

original problem has 1059 variables (1058 bin, 1 int, 0 impl, 0 cont) and 8164 constraints
presolving:
(round 1, fast)       0 del vars, 3796 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 4346 clqs
(round 2, fast)       23 del vars, 3984 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 4158 clqs
(round 3, exhaustive) 23 del vars, 3984 del conss, 0 add conss, 1 chg bounds, 0 chg sides, 0 chg coeffs, 4158 upgd conss, 0 impls, 4158 clqs
(round 4, medium)     46 del vars, 3984 del conss, 0 add conss, 1 chg bounds, 23 chg sides, 23 chg coeffs, 4158 upgd conss, 0 impls, 4158 clqs
   (0.6s) probing: 1000/1012 (98.8%) - 0 fixings, 0 aggregations, 72387 implications, 0 bound changes
   (0.6s) probing: 1001/1012 (98.9%) - 0 fixings, 0 aggregations, 72402 implications, 0 bound changes
   (0.6s) probing aborted: 1000/1000 successive useless probings
Required symmetry:			(1 bin, 0 int, 0 cont); (fixed: 0 bin, 1 int, 0 cont)
Time for symmetry detection:		0.01 	(matrix graph, 6712 nodes, 19532 edges)
Number of generators:			2 	(max: 1500)
Order of symmetry group:		10
Log10 of symmetry group order:		1.0
Number of vars moved by some symmetry:	880
Total time for symmetry detection:	0.01

Turned off presolver <domcol>.
Turned off presolver <components>.

presolving (5 rounds: 5 fast, 3 medium, 2 exhaustive):
 46 deleted vars, 3984 deleted constraints, 0 added constraints, 1 tightened bounds, 0 added holes, 23 changed sides, 23 changed coefficients
 136 implications, 17318 cliques
presolved problem has 1013 variables (1012 bin, 1 int, 0 impl, 0 cont) and 4181 constraints
   4158 constraints of type <setppc>
     22 constraints of type <linear>
      1 constraints of type <symmetries>
transformed objective value is always integral (scale: 1)
Presolving Time: 0.64

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
p 0.7s|     1 |     0 |     0 |     - |  clique|   0 |   - |1013 |4181 |1013 |4180 |   0 |   0 |   0 | 0.000000e+00 | 1.800000e+01 |    Inf 
  0.7s|     1 |     0 |   311 |     - |    27M |   0 | 623 |1013 |4202 |1013 |4180 |   0 |  21 |   0 | 0.000000e+00 | 1.800000e+01 |    Inf 
  2.6s|     1 |     2 |  7478 |     - |    32M |   0 | 623 |1013 |4210 |1013 |4180 |   0 |  29 |   0 | 0.000000e+00 | 1.800000e+01 |    Inf 
  7.0s|   100 |     7 | 32654 | 327.2 |    34M |  50 | 476 |1013 |4014 |1013 |4180 |   0 | 137 |   0 | 4.000000e+00 | 1.800000e+01 | 350.00%
  9.2s|   200 |     9 | 42269 | 211.1 |    35M |  95 | 611 |1013 |4104 |1013 |4180 |   0 | 280 |   0 | 5.000000e+00 | 1.800000e+01 | 260.00%
L10.1s|   201 |    10 | 42626 | 211.8 |    rins|  95 | 483 |1013 |4104 |1013 |4180 |   0 | 280 |   0 | 5.000000e+00 | 1.300000e+01 | 160.00%
 12.4s|   300 |    19 | 52562 | 174.9 |    36M |  95 | 306 |1013 |4290 |1013 |4180 |   0 | 477 |   0 | 5.000000e+00 | 1.300000e+01 | 160.00%
d14.4s|   372 |    21 | 61829 | 166.0 |distribu|  95 |   - |1013 |4359 |1013 |4180 |   0 | 583 |   0 | 5.000000e+00 | 1.200000e+01 | 140.00%
 15.0s|   400 |    25 | 65694 | 164.0 |    37M |  95 |   - |1013 |4339 |1013 |4180 |   0 | 631 |   0 | 6.000000e+00 | 1.200000e+01 | 100.00%
o15.8s|   460 |    27 | 69218 | 150.2 |objpscos|  95 |   0 |1013 |4711 |1013 |4180 |   0 |1004 |   0 | 6.000000e+00 | 1.100000e+01 |  83.33%
 16.2s|   500 |    26 | 71244 | 142.3 |    37M | 105 |   - |1013 |4287 |1013 |4180 |   0 |1094 |   0 | 6.000000e+00 | 1.100000e+01 |  83.33%
 17.7s|   600 |    30 | 78373 | 130.4 |    37M | 128 |   - |1013 |4429 |1013 |4180 |   0 |1283 |   0 | 6.000000e+00 | 1.100000e+01 |  83.33%
L19.4s|   660 |    36 | 88116 | 133.3 |    rins| 128 | 260 |1013 |4483 |1013 |4180 |   0 |1370 |   0 | 6.000000e+00 | 1.000000e+01 |  66.67%
 19.9s|   700 |    38 | 90470 | 129.1 |    37M | 128 | 281 |1013 |4353 |1013 |4180 |   0 |1450 |   0 | 6.000000e+00 | 1.000000e+01 |  66.67%
 21.3s|   800 |    50 | 98464 | 122.9 |    38M | 128 | 173 |1013 |4628 |1013 |4180 |   0 |1777 |   0 | 6.000000e+00 | 1.000000e+01 |  66.67%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |frac |vars |cons |cols |rows |cuts |confs|strbr|  dualbound   | primalbound  |  gap   
 23.4s|   900 |    62 |104668 | 116.1 |    38M | 128 | 217 |1013 |4831 |1013 |4180 |   0 |2040 |   0 | 6.000000e+00 | 1.000000e+01 |  66.67%
 24.9s|  1000 |    68 |110429 | 110.3 |    38M | 128 | 333 |1013 |4777 |1013 |4180 |   0 |2240 |   0 | 6.000000e+00 | 1.000000e+01 |  66.67%
